0.0956,0.3136,0.6711,0.7942
0.7849,0.5174,0.6266,0.8801
0.9969,0.2912,0.9324,0.4986
0.2218,0.3713,0.9145,0.4854
0.8216,0.3142,0.7282,0.3004
0.8977,0.7937,0.5483,0.8174
0.2613,0.4833,0.6002,0.8092
0.4217,0.9021,0.5382,0.7588
0.6350,0.9383,0.9946,0.6386
0.0577,0.3814,0.2719,0.9588
0.8646,0.2538,0.8364,0.3481
0.5460,0.5878,0.3353,0.4700
0.9785,0.2877,0.7073,0.3206
0.0463,0.8990,0.3903,0.8438
0.1628,0.8940,0.8587,0.5211
0.2428,0.3860,0.6389,0.6073
0.6888,0.9536,0.2801,0.2061
0.5569,0.2086,0.7117,0.5033
0.1171,0.9337,0.6366,0.6695
0.3377,0.0310,0.0384,0.2144
0.5140,0.7534,0.5591,0.5121
0.1459,0.7825,0.6881,0.4431
0.8717,0.9129,0.9591,0.7986
0.1456,0.8153,0.6592,0.0851
0.5408,0.4061,0.2458,0.6377
0.0553,0.6540,0.2102,0.4189
0.2582,0.5491,0.7292,0.7278
0.0592,0.0313,0.2736,0.0117
0.5085,0.4539,0.2112,0.9994
0.8737,0.0461,0.0161,0.7735
0.0239,0.6617,0.5241,0.6073
0.2803,0.1513,0.5952,0.3947
0.7951,0.6464,0.2055,0.1179
0.7581,0.1008,0.6187,0.8829
0.6198,0.2103,0.5772,0.0428
0.7918,0.1532,0.0998,0.2665
0.3313,0.5005,0.9731,0.2725
0.1904,0.3390,0.5122,0.2649
0.2388,0.8348,0.2406,0.9648
0.6975,0.9279,0.9236,0.4478
0.3136,0.7690,0.0895,0.8106
0.6202,0.3905,0.5248,0.7906
0.2416,0.4647,0.0029,0.4750
0.8288,0.9613,0.5950,0.7436
0.9445,0.8148,0.5385,0.9225
0.1462,0.2247,0.7196,0.7110
0.4526,0.6050,0.6248,0.3016
0.9338,0.5865,0.3031,0.4158
0.7369,0.2962,0.2721,0.2999
0.5427,0.4580,0.2681,0.7954
0.4948,0.5868,0.9214,0.3007
0.9870,0.9171,0.7662,0.0777
0.0614,0.7557,0.3350,0.1228
0.4329,0.5955,0.5122,0.0775
0.5361,0.4043,0.9697,0.0004
0.4742,0.0844,0.7617,0.8304
0.5105,0.5363,0.9955,0.8187
0.9086,0.5129,0.7875,0.5743
0.6986,0.3007,0.8300,0.5784
0.5002,0.4830,0.1334,0.1772
0.7794,0.9829,0.4758,0.5414
0.6380,0.9280,0.3916,0.4155
0.8220,0.0619,0.6897,0.6440
0.9517,0.3800,0.5822,0.5218
0.4757,0.8313,0.2879,0.6967
0.2174,0.4651,0.0667,0.7327
0.2839,0.0809,0.0836,0.3946
0.4955,0.7245,0.2009,0.5186
0.1433,0.3640,0.4885,0.8636
0.3532,0.5493,0.0057,0.5627
0.1355,0.8455,0.9356,0.0613
0.8112,0.4425,0.5270,0.1686
0.0398,0.4306,0.6076,0.6180
0.7049,0.5254,0.3552,0.9923
0.5504,0.5141,0.1261,0.7435
0.3642,0.0898,0.8859,0.8318
0.1341,0.5782,0.1440,0.2261
0.4136,0.8574,0.9610,0.3821
0.2209,0.8775,0.4674,0.0823
0.8332,0.5352,0.1014,0.4593
0.2509,0.6926,0.2596,0.3725
0.9627,0.3002,0.1982,0.4450
0.4695,0.8647,0.7058,0.4235
0.9382,0.5380,0.5728,0.0928
0.2111,0.7892,0.5956,0.2052
0.5348,0.1873,0.0938,0.5496
0.9748,0.6419,0.9892,0.5363
0.1745,0.6822,0.8804,0.5807
0.5078,0.3470,0.7880,0.9501
0.4869,0.6530,0.6185,0.5419
0.6160,0.4527,0.7534,0.2537
0.9782,0.4907,0.7756,0.5760
0.9306,0.4463,0.5754,0.1238
0.5417,0.5801,0.0341,0.4851
0.3590,0.8052,0.8962,0.8669
0.9611,0.0745,0.1569,0.1234
0.8736,0.2712,0.8423,0.2313
0.4456,0.7961,0.5251,0.7967
0.5770,0.1454,0.8477,0.5513
0.7019,0.6533,0.8689,0.3779
0.0551,0.5730,0.3330,0.4536
0.2822,0.9924,0.7822,0.9281
0.7856,0.7545,0.8746,0.6791
0.0437,0.1180,0.1024,0.3637
0.9567,0.0215,0.3569,0.7672
0.6661,0.5474,0.5059,0.0274
0.6276,0.4656,0.1267,0.3765
0.5945,0.3713,0.0536,0.9427
0.6583,0.7356,0.9976,0.1130
0.8069,0.6909,0.3279,0.9285
0.0474,0.8727,0.7936,0.5330
0.2702,0.5459,0.6042,0.0629
0.3691,0.3644,0.9866,0.6903
0.6438,0.2008,0.5467,0.3474
0.7663,0.8534,0.2382,0.2245
0.4044,0.2838,0.4249,0.0533
0.9777,0.2723,0.9687,0.0555
0.6193,0.3261,0.1467,0.4754
0.2585,0.7787,0.2863,0.2834
0.0348,0.9492,0.8302,0.3489
0.8385,0.0913,0.8318,0.3334
0.6171,0.7760,0.3114,0.0795
0.0544,0.4590,0.7341,0.3424
0.0767,0.6225,0.8252,0.3391
0.5984,0.9142,0.2123,0.0655
0.9422,0.7746,0.4270,0.0370
0.9018,0.2370,0.1030,0.6073
0.5743,0.1667,0.9156,0.8803
0.0783,0.1315,0.1170,0.5202
0.2765,0.1479,0.2821,0.8001
0.8894,0.7007,0.0423,0.0838
0.7405,0.3316,0.6011,0.3334
0.7605,0.3129,0.5956,0.6023
0.2831,0.8187,0.6323,0.5120
0.4792,0.0907,0.3373,0.6815
0.8421,0.9913,0.3620,0.0568
0.7795,0.9932,0.9885,0.5718
0.0303,0.6815,0.3422,0.1080
0.9503,0.5120,0.9038,0.3656
0.0995,0.4093,0.9740,0.4834
0.9550,0.2290,0.6505,0.5229
0.7314,0.9607,0.2939,0.8613
0.7834,0.9184,0.5693,0.4030
0.1131,0.4910,0.3204,0.4737
0.1944,0.6518,0.8690,0.0769
0.0581,0.5279,0.6463,0.4233
0.0571,0.6125,0.4129,0.6947
0.5565,0.0800,0.1970,0.8155
0.5810,0.8139,0.1480,0.0147
0.1263,0.0858,0.4347,0.4186
0.7073,0.3483,0.8760,0.9570
0.3889,0.1729,0.4236,0.9390
0.1147,0.2139,0.9346,0.9402
0.7715,0.5326,0.4839,0.1176
0.5298,0.7764,0.5862,0.7771
0.9890,0.4388,0.4553,0.3923
0.0647,0.1004,0.3924,0.5290
0.8578,0.2196,0.2023,0.3993
0.3708,0.6777,0.4357,0.8449
0.7299,0.2583,0.9801,0.2296
0.4048,0.0717,0.6422,0.9362
0.5641,0.9901,0.1643,0.5628
0.8568,0.9415,0.7884,0.3396
0.4431,0.4223,0.7047,0.9821
0.7037,0.6390,0.9721,0.4370
0.4901,0.1507,0.2184,0.6138
0.7172,0.4898,0.2108,0.2792
0.7605,0.8827,0.3411,0.5769
0.0349,0.8214,0.2000,0.9663
0.2163,0.0711,0.1667,0.5100
0.8062,0.9392,0.4559,0.9913
0.4437,0.6928,0.2540,0.1512
0.8864,0.2955,0.8455,0.2867
0.2668,0.9087,0.7605,0.3315
0.3569,0.5641,0.2976,0.5477
0.9516,0.3143,0.7353,0.1680
0.2956,0.4558,0.9175,0.3309
0.9762,0.4927,0.2017,0.0709
0.7059,0.1774,0.7513,0.7464
0.1805,0.4001,0.2102,0.3335
0.0218,0.9773,0.8339,0.2450
0.9483,0.3446,0.0717,0.0022
0.5064,0.3341,0.2601,0.8300
0.5247,0.6187,0.8967,0.9154
0.8094,0.7334,0.7240,0.9231
0.5831,0.6248,0.7185,0.3671
0.8500,0.5656,0.0346,0.3036
0.4931,0.2594,0.7317,0.9697
0.5972,0.4873,0.3706,0.4012
0.4687,0.3700,0.7925,0.4601
0.9169,0.8872,0.1371,0.5588
0.2840,0.9671,0.8375,0.8987
0.4210,0.0497,0.8358,0.9209
0.9993,0.3111,0.4091,0.2171
0.4104,0.7860,0.0316,0.8250
0.3425,0.5500,0.4743,0.3021
0.4383,0.3229,0.9971,0.6502
0.8423,0.9474,0.5297,0.6810
0.5319,0.1214,0.1958,0.6837
0.2258,0.7218,0.4762,0.9757
0.5487,0.3385,0.8514,0.6100
0.0807,0.4500,0.9909,0.4573
0.9882,0.6666,0.5285,0.8184
0.3497,0.3804,0.7368,0.0357
0.4688,0.3596,0.5512,0.0180
0.7151,0.9700,0.9567,0.3710
0.6542,0.3918,0.7509,0.4425
0.3485,0.4188,0.2994,0.4527
0.8506,0.4926,0.1955,0.0263
0.2372,0.7486,0.4148,0.4787
0.6672,0.1224,0.0090,0.2961
0.0788,0.6849,0.4542,0.1055
0.0892,0.3533,0.1819,0.4876
0.5985,0.6027,0.9040,0.7457
0.6403,0.8946,0.4343,0.0067
0.8899,0.6397,0.7386,0.9449
0.7168,0.6348,0.9529,0.9146
0.3709,0.4264,0.2406,0.2155
0.5285,0.8299,0.9285,0.0291
0.3939,0.8946,0.9244,0.2162
0.2465,0.7337,0.3287,0.7734
0.6428,0.4769,0.4139,0.5085
0.1021,0.1605,0.4197,0.3311
0.7062,0.9359,0.9027,0.3908
0.0653,0.5599,0.0500,0.2784
0.6935,0.0115,0.9644,0.4732
0.0784,0.4800,0.7115,0.1671
0.1832,0.9264,0.4710,0.6700
0.6170,0.6580,0.0728,0.7660
0.3068,0.0881,0.5512,0.9664
0.3419,0.5810,0.9783,0.1684
0.2445,0.7022,0.2436,0.3705
0.5061,0.9446,0.9847,0.8267
0.0161,0.7028,0.0901,0.3316
0.9499,0.5410,0.3331,0.2393
0.1547,0.6498,0.8658,0.9636
0.4553,0.9169,0.6943,0.2918
0.6148,0.6936,0.3143,0.5588
0.4348,0.4045,0.3243,0.9497
0.9729,0.0948,0.7819,0.0394
0.6872,0.0246,0.5303,0.9163
0.0048,0.0254,0.9135,0.7849
0.0484,0.7813,0.3460,0.5882
0.8134,0.8930,0.4135,0.2254
0.9106,0.9915,0.0049,0.0501
0.1705,0.9032,0.6828,0.2862
0.3039,0.6527,0.3908,0.8240
0.7119,0.9248,0.1416,0.2700
0.3573,0.7129,0.9012,0.6213
0.2673,0.6923,0.6545,0.1500
0.8604,0.9836,0.3168,0.2015
0.4729,0.0596,0.2385,0.3887
0.7267,0.0387,0.9961,0.5831
0.5508,0.7512,0.4986,0.9204
0.4052,0.2339,0.3776,0.7840
0.6404,0.2548,0.1762,0.7537
0.8413,0.0096,0.7038,0.3499
0.1337,0.4406,0.3662,0.9035
0.9992,0.4990,0.2523,0.1015
0.9632,0.2888,0.0173,0.7382
0.1575,0.8396,0.9704,0.2183
0.2300,0.0508,0.7207,0.5262
0.6967,0.3894,0.2911,0.5349
0.8646,0.1272,0.8842,0.6701
0.7998,0.3948,0.4635,0.0564
0.2058,0.2726,0.9922,0.8332
0.2773,0.9058,0.4240,0.8203
0.5700,0.4054,0.9952,0.4382
0.5870,0.8008,0.6805,0.6713
0.9195,0.5632,0.4920,0.7898
0.9966,0.3530,0.0594,0.6430
0.7259,0.2963,0.4657,0.1886
0.7488,0.0441,0.6905,0.7389
0.0585,0.7852,0.4712,0.9059
0.7457,0.9302,0.7820,0.4252
0.8385,0.0246,0.4913,0.9496
0.4985,0.4172,0.7813,0.7794
0.1978,0.8835,0.0996,0.9546
0.8938,0.5441,0.2191,0.1424
0.2037,0.6383,0.9769,0.7529
0.4525,0.4025,0.4099,0.5154
0.0021,0.8933,0.6747,0.4172
0.5138,0.7361,0.7242,0.5173
0.9073,0.8973,0.1826,0.6579
0.5960,0.1882,0.5484,0.8369
0.1438,0.0523,0.7976,0.0521
0.3628,0.4309,0.7663,0.9170
0.6138,0.4256,0.8757,0.1581
0.8729,0.0017,0.4197,0.5402
0.4536,0.9443,0.3549,0.2926
0.5757,0.9828,0.3841,0.7885
0.5735,0.1010,0.6832,0.7684
0.8131,0.2387,0.3642,0.3502
0.4681,0.5950,0.5341,0.8810
0.6964,0.1875,0.0945,0.1655
0.2384,0.1159,0.4761,0.9618
0.8567,0.2333,0.9793,0.4741
0.2257,0.6479,0.2639,0.7063
0.6889,0.8941,0.5545,0.9031
0.1349,0.2756,0.1737,0.0321
0.2483,0.9705,0.7440,0.5870
0.2022,0.7144,0.0829,0.9962
0.0363,0.7425,0.1975,0.6183
0.3393,0.4934,0.7767,0.2454
0.7069,0.0816,0.1318,0.2573
0.8375,0.7697,0.1151,0.6814
0.6376,0.9810,0.2181,0.1106
0.3007,0.4857,0.4960,0.1025
0.7322,0.6819,0.1968,0.2103
0.1907,0.1688,0.1708,0.6121
0.9012,0.6110,0.2925,0.7894
0.1737,0.4699,0.5357,0.4230
0.7961,0.1788,0.5222,0.2373
0.4140,0.4854,0.0323,0.4492
0.0706,0.8037,0.3720,0.1358
0.2070,0.9494,0.1503,0.4436
0.7080,0.6041,0.5402,0.2314
0.3492,0.5305,0.7886,0.1259
0.2398,0.0200,0.9052,0.2988
0.2454,0.6005,0.4019,0.6303
0.1665,0.6869,0.2851,0.2642
0.4263,0.0228,0.5716,0.8523
0.3168,0.2660,0.8395,0.1522
0.1415,0.6420,0.7699,0.1088
